source_row,metadata_rows,local_file,processed_file,sha256,record_tai,record_utc,day,csv_date_unknown_scale,target_si,target_provenance,split,shape,dtype
273,273,data/processed/hmi.m_45s.2017.06.17_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.06.17_00_01_30_TAI.magnetogram_processed.npy,48ddf192ab5c956a166a014485aa67d6b5132dd093aefaf5f92b5549688b56c4,2017-06-17T00:01:30,2017-06-17T00:00:53.000Z,2017-06-17,2017-06-17 00:00:38.400,1.4247238636016846,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
274,274,data/processed/hmi.m_45s.2017.06.19_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.06.19_00_01_30_TAI.magnetogram_processed.npy,746c42dd4e6e653cc449c9deb83b26521bf95e445b9c46be41f9cbe12b2a68ed,2017-06-19T00:01:30,2017-06-19T00:00:53.000Z,2017-06-19,2017-06-19 00:00:38.500,1.4368891716003418,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
275,275,data/processed/hmi.m_45s.2017.06.20_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.06.20_00_01_30_TAI.magnetogram_processed.npy,2ea517ffa4da9b23ec83af44affdb016e8467fba0452ba902f4004aeaf7a7e0f,2017-06-20T00:01:30,2017-06-20T00:00:53.000Z,2017-06-20,2017-06-20 00:00:38.500,1.4100611209869385,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
276,276,data/processed/hmi.m_45s.2017.06.21_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.06.21_00_01_30_TAI.magnetogram_processed.npy,957e9a61f45ccff9c3d7360b03d04fd0c6e9798979829e9ceb143cb04474bdae,2017-06-21T00:01:30,2017-06-21T00:00:53.000Z,2017-06-21,2017-06-21 00:00:38.600,1.394498348236084,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
277,277,data/processed/hmi.m_45s.2017.06.25_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.06.25_00_01_30_TAI.magnetogram_processed.npy,8d35871a717ae3afeadae930df99a068e24fd92c9a25fe62c0cd5d7e2328dda3,2017-06-25T00:01:30,2017-06-25T00:00:53.000Z,2017-06-25,2017-06-25 00:00:38.700,1.3492703437805176,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
278,278,data/processed/hmi.m_45s.2017.06.26_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.06.26_00_01_30_TAI.magnetogram_processed.npy,bad5474fe14f61a49dc6b17cdcf64257af127fbdb10275f336fa167c1857f51f,2017-06-26T00:01:30,2017-06-26T00:00:53.000Z,2017-06-26,2017-06-26 00:00:38.700,1.365065574645996,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
279,279,data/processed/hmi.m_45s.2017.06.27_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.06.27_00_01_30_TAI.magnetogram_processed.npy,648a6f231e4a567094c22cbe0ceb679159aca8abcd35e7173d668f767b5719fa,2017-06-27T00:01:30,2017-06-27T00:00:53.000Z,2017-06-27,2017-06-27 00:00:38.700,1.3705790042877195,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
280,280,data/processed/hmi.m_45s.2017.06.28_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.06.28_00_01_30_TAI.magnetogram_processed.npy,427701fb3a109c4adebae933624caff4c7c3aac3bf0679a070be97c557e82d94,2017-06-28T00:01:30,2017-06-28T00:00:53.000Z,2017-06-28,2017-06-28 00:00:38.700,1.36338472366333,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
281,281;282,data/processed/hmi.m_45s.2017.07.03_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.07.03_00_01_30_TAI.magnetogram_processed.npy,23b95de6996755f9ce0d95db14bb387660eccb63aec34bbded8e3a7e9bdb82c9,2017-07-03T00:01:30,2017-07-03T00:00:53.000Z,2017-07-03,2017-07-03 00:00:38.800,1.3325035572052002,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
283,283,data/processed/hmi.m_45s.2017.07.04_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.07.04_00_01_30_TAI.magnetogram_processed.npy,0c18f06a90598c4b4674df066e11c51cdaad2f1a83f0c7d74c46e1704d3a73e7,2017-07-04T00:01:30,2017-07-04T00:00:53.000Z,2017-07-04,2017-07-04 00:00:38.800,1.3265013694763184,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
284,284,data/processed/hmi.m_45s.2017.07.06_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.07.06_00_01_30_TAI.magnetogram_processed.npy,19e7b6b4c527dcda10c73b22499ac57d03fd64dd3ba361d89697e5af92cbfc10,2017-07-06T00:01:30,2017-07-06T00:00:53.000Z,2017-07-06,2017-07-06 00:00:38.800,1.3481974601745603,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
285,285,data/processed/hmi.m_45s.2017.07.07_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.07.07_00_01_30_TAI.magnetogram_processed.npy,a49a14aaf892ed2d84d11b5c78995e99f029f2f988f6d4456b33cb5a726443ba,2017-07-07T00:01:30,2017-07-07T00:00:53.000Z,2017-07-07,2017-07-07 00:00:38.800,1.3710319995880127,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
286,286;287,data/processed/hmi.m_45s.2017.07.12_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.07.12_00_01_30_TAI.magnetogram_processed.npy,6e98331bc341d0ae3eb9248a6e1422e597083fad80535518d1bdc085fb1fadf1,2017-07-12T00:01:30,2017-07-12T00:00:53.000Z,2017-07-12,2017-07-12 00:00:38.700,1.5182316303253174,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
288,288,data/processed/hmi.m_45s.2017.07.20_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.07.20_00_01_30_TAI.magnetogram_processed.npy,d68af98b5316ea88e9729fe5935fbe11ea3b3b75a5d858145cf031477e8c1f7c,2017-07-20T00:01:30,2017-07-20T00:00:53.000Z,2017-07-20,2017-07-20 00:00:38.500,1.370447874069214,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
289,289,data/processed/hmi.m_45s.2017.07.21_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.07.21_00_01_30_TAI.magnetogram_processed.npy,7c4d4d61808dcb94bfacd861abd950909c7af5f10037950ca12ee0b315fa203b,2017-07-21T00:01:30,2017-07-21T00:00:53.000Z,2017-07-21,2017-07-21 00:00:38.500,1.3629138469696045,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
290,290,data/processed/hmi.m_45s.2017.07.26_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.07.26_00_01_30_TAI.magnetogram_processed.npy,2ea2d40c851abd47d4e094bb2950f61c46cdb134cbde541c8f9068da7d589438,2017-07-26T00:01:30,2017-07-26T00:00:53.000Z,2017-07-26,2017-07-26 00:00:38.300,1.380687952041626,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
291,291,data/processed/hmi.m_45s.2017.07.28_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.07.28_00_01_30_TAI.magnetogram_processed.npy,1ef41e0383539511820270b6a8aedb7cd20e17d68f9ebb341c1d7c6270dbf6b4,2017-07-28T00:01:30,2017-07-28T00:00:53.000Z,2017-07-28,2017-07-28 00:00:38.200,1.373511552810669,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
292,292;293,data/processed/hmi.m_45s.2017.08.02_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.08.02_00_01_30_TAI.magnetogram_processed.npy,f5603b29c9d79a24d6226ab6914dc1ed5f1c88bed29397f8508601439e1d8107,2017-08-02T00:01:30,2017-08-02T00:00:53.000Z,2017-08-02,2017-08-02 00:00:37.900,1.3781428337097168,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
294,294,data/processed/hmi.m_45s.2017.08.03_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.08.03_00_01_30_TAI.magnetogram_processed.npy,ac3a255ea77a7ec32d790b8abeea84526c1b710b3906694accb8f650dd01dfe9,2017-08-03T00:01:30,2017-08-03T00:00:53.000Z,2017-08-03,2017-08-03 00:00:37.800,1.3857722282409668,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
295,295,data/processed/hmi.m_45s.2017.08.04_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.08.04_00_01_30_TAI.magnetogram_processed.npy,c1f86d1ca7fae466331f65272dd5f6d8110f027b3bd6353eab0e6c89c756c641,2017-08-04T00:01:30,2017-08-04T00:00:53.000Z,2017-08-04,2017-08-04 00:00:37.700,1.400911808013916,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
296,296,data/processed/hmi.m_45s.2017.08.08_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.08.08_00_01_30_TAI.magnetogram_processed.npy,51a2cec2ae896270ba2f31dfeeba8ff3f01fddc90fac23d48467fbdeb661f850,2017-08-08T00:01:30,2017-08-08T00:00:53.000Z,2017-08-08,2017-08-08 00:00:37.400,1.47627592086792,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
297,297,data/processed/hmi.m_45s.2017.08.09_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.08.09_00_01_30_TAI.magnetogram_processed.npy,1884bbfbe5596b03386e802154d7621cabf7fabd0387bbab02f9c5b81297bb99,2017-08-09T00:01:30,2017-08-09T00:00:53.000Z,2017-08-09,2017-08-09 00:00:37.300,1.4719843864440918,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
298,298,data/processed/hmi.m_45s.2017.08.10_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.08.10_00_01_30_TAI.magnetogram_processed.npy,bbee366e8b1e216834034515b9a95c4f05e11e5906a730bb958425b58005f237,2017-08-10T00:01:30,2017-08-10T00:00:53.000Z,2017-08-10,2017-08-10 00:00:37.300,1.472306251525879,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
299,299;300,data/processed/hmi.m_45s.2017.08.14_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.08.14_00_01_30_TAI.magnetogram_processed.npy,0adbe0ed429232661ba05b9921764a1594bd2f322dbf4ddfe35bee997d5b8c15,2017-08-14T00:01:30,2017-08-14T00:00:53.000Z,2017-08-14,2017-08-14 00:00:36.900,1.412677764892578,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
301,301,data/processed/hmi.m_45s.2017.08.15_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.08.15_00_01_30_TAI.magnetogram_processed.npy,c614307693be9832e8af7e56fdca06f8ed6076e6bda4dd11125c78c1a2a961a9,2017-08-15T00:01:30,2017-08-15T00:00:53.000Z,2017-08-15,2017-08-15 00:00:36.900,1.408165693283081,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
302,302,data/processed/hmi.m_45s.2017.08.16_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.08.16_00_01_30_TAI.magnetogram_processed.npy,18b45b21a17eaa9fa35e8775850569b75703b3bccdffd8741f185f9fa1fff3fe,2017-08-16T00:01:30,2017-08-16T00:00:53.000Z,2017-08-16,2017-08-16 00:00:36.800,1.434326171875,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
303,303,data/processed/hmi.m_45s.2017.08.18_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.08.18_00_01_30_TAI.magnetogram_processed.npy,da67946c3a47dbc9cf65e9cde09aa7bd260cd741d739f0ca5040cfc0ed9f3b96,2017-08-18T00:01:30,2017-08-18T00:00:53.000Z,2017-08-18,2017-08-18 00:00:36.600,1.4911115169525146,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
304,304;305,data/processed/hmi.m_45s.2017.08.19_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.08.19_00_01_30_TAI.magnetogram_processed.npy,6f64007f5e5049c5ee711bbeec0a486fffbf75eef9c8bd3dfca4e09ff64ebaa4,2017-08-19T00:01:30,2017-08-19T00:00:53.000Z,2017-08-19,2017-08-19 00:00:36.500,1.515895128250122,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
306,306,data/processed/hmi.m_45s.2017.08.23_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.08.23_00_01_30_TAI.magnetogram_processed.npy,6058521744302aafee8c1fb12c93c8cc942d0abba5045f84a09d36a9ead0b411,2017-08-23T00:01:30,2017-08-23T00:00:53.000Z,2017-08-23,2017-08-23 00:00:36.100,1.5600919723510742,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
307,307,data/processed/hmi.m_45s.2017.08.28_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.08.28_00_01_30_TAI.magnetogram_processed.npy,b1abb2278a4245d2601db98fd857dba333e221d8b0fc3dfb2f63fe0663787e93,2017-08-28T00:01:30,2017-08-28T00:00:53.000Z,2017-08-28,2017-08-28 00:00:35.500,1.4797210693359375,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
308,308,data/processed/hmi.m_45s.2017.08.30_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.08.30_00_01_30_TAI.magnetogram_processed.npy,b0b4f0426458caf8f5d6417a602ece951f216d56d3015a97e8f056eb58d1e303,2017-08-30T00:01:30,2017-08-30T00:00:53.000Z,2017-08-30,2017-08-30 00:00:35.300,1.4737844467163086,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
309,309,data/processed/hmi.m_45s.2017.08.31_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.08.31_00_01_30_TAI.magnetogram_processed.npy,a6d911523955ddd68156d15e928e353d44530bdb8db654e40e639b47ecfed5fe,2017-08-31T00:01:30,2017-08-31T00:00:53.000Z,2017-08-31,2017-08-31 00:00:35.200,1.508963108062744,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
310,310,data/processed/hmi.m_45s.2017.09.03_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.09.03_00_01_30_TAI.magnetogram_processed.npy,ce7002ee77db04dfb4f6e4770e563daafa87b68c83664c07b94a75f94bc4ab4a,2017-09-03T00:01:30,2017-09-03T00:00:53.000Z,2017-09-03,2017-09-03 00:00:34.800,1.6488909721374512,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
311,311,data/processed/hmi.m_45s.2017.09.13_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.09.13_00_01_30_TAI.magnetogram_processed.npy,96aeca89d3694625c899e0e8b0b26f39c2a8e16c065eba7d7c3680f199e54d75,2017-09-13T00:01:30,2017-09-13T00:00:53.000Z,2017-09-13,2017-09-13 00:00:33.600,1.4508068561553955,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
312,312,data/processed/hmi.m_45s.2017.09.14_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.09.14_00_01_30_TAI.magnetogram_processed.npy,bf69847f03d93af374c12569905955dfc20e40bfe82a0b6ca5fd714fc265f596,2017-09-14T00:01:30,2017-09-14T00:00:53.000Z,2017-09-14,2017-09-14 00:00:33.400,1.4214932918548584,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
313,313,data/processed/hmi.m_45s.2017.09.20_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.09.20_00_01_30_TAI.magnetogram_processed.npy,43f9e9a22fc82bc1b76ee450da0480115f408a5f338f15e8870f772d54d1eb90,2017-09-20T00:01:30,2017-09-20T00:00:53.000Z,2017-09-20,2017-09-20 00:00:32.700,1.4159679412841797,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
314,314;315,data/processed/hmi.m_45s.2017.09.21_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.09.21_00_01_30_TAI.magnetogram_processed.npy,c7c70ad16741a1fcfeea3baefcd4a1e16903da4676d796652eaf11cf1c7ca947,2017-09-21T00:01:30,2017-09-21T00:00:53.000Z,2017-09-21,2017-09-21 00:00:32.500,1.418179273605347,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
316,316,data/processed/hmi.m_45s.2017.10.01_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.10.01_00_01_30_TAI.magnetogram_processed.npy,d2604eb8f604913b3e106c4fd8845516c5e8415976dcb25782a6f284bc85588c,2017-10-01T00:01:30,2017-10-01T00:00:53.000Z,2017-10-01,2017-10-01 00:00:31.100,1.598513126373291,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
317,317,data/processed/hmi.m_45s.2017.10.04_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.10.04_00_01_30_TAI.magnetogram_processed.npy,7859d54261f1088d3ce18d7ebb3e37d8a7e47bd35877a640934e2329911781d1,2017-10-04T00:01:30,2017-10-04T00:00:53.000Z,2017-10-04,2017-10-04 00:00:30.700,1.522064208984375,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
318,318;319,data/processed/hmi.m_45s.2017.10.07_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.10.07_00_01_30_TAI.magnetogram_processed.npy,848cc598a3ec41db7fa3de920c8f8ecb0b6e327089347c34acb9a1fd0d2e194a,2017-10-07T00:01:30,2017-10-07T00:00:53.000Z,2017-10-07,2017-10-07 00:00:30.200,1.377403736114502,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
320,320,data/processed/hmi.m_45s.2017.10.10_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.10.10_00_01_30_TAI.magnetogram_processed.npy,eed5f417d334dbbe27555975c5574878e99fe72eb1deb00de1979f92e3317424,2017-10-10T00:01:30,2017-10-10T00:00:53.000Z,2017-10-10,2017-10-10 00:00:29.800,1.3317465782165527,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
321,321;322,data/processed/hmi.m_45s.2017.10.13_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.10.13_00_01_30_TAI.magnetogram_processed.npy,ab5746bd31619491eeca864b4393b6380a5a8a7466664128084ed41e6e52ac86,2017-10-13T00:01:30,2017-10-13T00:00:53.000Z,2017-10-13,2017-10-13 00:00:29.400,1.325899362564087,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
323,323,data/processed/hmi.m_45s.2017.10.14_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.10.14_00_01_30_TAI.magnetogram_processed.npy,023677dd3674b8c98dfce4bc7a6eda99949eaca3ba3c3b2c3e96f8bdf5112a02,2017-10-14T00:01:30,2017-10-14T00:00:53.000Z,2017-10-14,2017-10-14 00:00:29.200,1.326751708984375,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
324,324;325,data/processed/hmi.m_45s.2017.10.15_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.10.15_00_01_30_TAI.magnetogram_processed.npy,d75b45b004e162c9485b44cc8beccc747414cc074e2c637fb0a643ffb49508cd,2017-10-15T00:01:30,2017-10-15T00:00:53.000Z,2017-10-15,2017-10-15 00:00:29.100,1.3218939304351809,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
326,326,data/processed/hmi.m_45s.2017.10.17_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.10.17_00_01_30_TAI.magnetogram_processed.npy,f2e4016b9668169ec552825f6b83aa833037fc6fb2e009673d9d5d6844dca21f,2017-10-17T00:01:30,2017-10-17T00:00:53.000Z,2017-10-17,2017-10-17 00:00:28.800,1.3686060905456543,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
327,327,data/processed/hmi.m_45s.2017.10.20_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.10.20_00_01_30_TAI.magnetogram_processed.npy,f54e9074e865b0c0c6ba9a592f3e9f1596506a23fb166050f11731da335cf73d,2017-10-20T00:01:30,2017-10-20T00:00:53.000Z,2017-10-20,2017-10-20 00:00:28.400,1.2958407402038574,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
328,328;329,data/processed/hmi.m_45s.2017.10.23_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.10.23_00_01_30_TAI.magnetogram_processed.npy,ac5333898f4fa19b3617c628a5e1fa0dcbf00cc786878c0b2ea4102d0ee9c825,2017-10-23T00:01:30,2017-10-23T00:00:53.000Z,2017-10-23,2017-10-23 00:00:28.000,1.3204097747802734,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
330,330,data/processed/hmi.m_45s.2017.10.26_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.10.26_00_01_30_TAI.magnetogram_processed.npy,2572a835b391601224f28d91395f2fb92f85cdabfd8c20439cc85230d325efc2,2017-10-26T00:01:30,2017-10-26T00:00:53.000Z,2017-10-26,2017-10-26 00:00:27.600,1.399606466293335,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
331,331;332;333,data/processed/hmi.m_45s.2017.10.28_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.10.28_00_01_30_TAI.magnetogram_processed.npy,12d22b3c87c48e8bfa0aba42ca050251989522ba7bf25cada250e44c160be0ce,2017-10-28T00:01:30,2017-10-28T00:00:53.000Z,2017-10-28,2017-10-28 00:00:27.300,1.434648036956787,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
334,334,data/processed/hmi.m_45s.2017.10.29_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.10.29_00_01_30_TAI.magnetogram_processed.npy,fe75ff78119404f0b4ff73e5c46da8c72a37287c4c1fdd031b8fb8b0db94fcbb,2017-10-29T00:01:30,2017-10-29T00:00:53.000Z,2017-10-29,2017-10-29 00:00:27.200,1.4279842376708984,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
335,335,data/processed/hmi.m_45s.2017.10.30_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.10.30_00_01_30_TAI.magnetogram_processed.npy,ef469b72e91cda428314d7e4375d7213efc2fa8763146f05d969ecc9942411d9,2017-10-30T00:01:30,2017-10-30T00:00:53.000Z,2017-10-30,2017-10-30 00:00:27.000,1.4278650283813477,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
336,336,data/processed/hmi.m_45s.2017.10.31_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.10.31_00_01_30_TAI.magnetogram_processed.npy,313840eb43ac7b1963c2c4060f88c51c6391abd1abd15cff7e5828d64618876b,2017-10-31T00:01:30,2017-10-31T00:00:53.000Z,2017-10-31,2017-10-31 00:00:26.900,1.389312744140625,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
337,337,data/processed/hmi.m_45s.2017.11.01_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2017.11.01_00_01_30_TAI.magnetogram_processed.npy,b6a6d46c7fce536fced398879f66dbf88f03a74fb8b9ab19b4ec881472cd1a50,2017-11-01T00:01:30,2017-11-01T00:00:53.000Z,2017-11-01,2017-11-01 00:00:26.800,1.3466477394104004,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
